,Latitude,Longitude,Name_Type,province
127,27.113978000000003,111.03243799999998,Daoism,Hunan
128,27.113978000000003,111.03243799999998,Daoism,Hunan
129,27.113978000000003,111.03243799999998,Protestantism,Hunan
130,27.109285999999997,111.03218500000001,Islam,Hunan
131,27.069104,111.01821899999999,Islam,Hunan
132,27.066784000000002,111.01759299999999,Islam,Hunan
133,27.173293,111.141365,Islam,Hunan
134,26.370848,110.81193600000002,Daoism,Hunan
135,26.429215000000003,110.849769,Protestantism,Hunan
136,26.408038,110.842445,Daoism,Hunan
137,26.433418,110.856623,Daoism,Hunan
138,26.543615000000003,110.832334,Daoism,Hunan
139,26.433418,110.856623,Daoism,Hunan
140,26.366818,110.809925,Daoism,Hunan
141,26.433418,110.856623,Daoism,Hunan
142,26.355278000000002,110.3119,Daoism,Hunan
143,26.355278000000002,110.3119,Daoism,Hunan
144,29.364493,113.09251299999998,Protestantism,Hunan
145,29.362596999999997,113.091327,Daoism,Hunan
146,29.388627000000003,112.83951499999999,Protestantism,Hunan
147,29.22962,113.52973,Daoism,Hunan
148,29.22962,113.52973,Daoism,Hunan
149,29.521627000000002,112.56731299999998,Protestantism,Hunan
150,29.531057,112.54046299999999,Protestantism,Hunan
151,29.515736999999998,112.583767,Protestantism,Hunan
152,29.277876000000003,113.516916,Daoism,Hunan
153,29.057367,111.678802,Protestantism,Hunan
154,29.028765999999997,111.69791200000002,Islam,Hunan
155,29.028765999999997,111.69791200000002,Protestantism,Hunan
156,29.028765999999997,111.69791200000002,Catholicism,Hunan
157,29.017663,111.711745,Islam,Hunan
158,29.411309000000003,112.171131,Protestantism,Hunan
159,28.906107000000002,111.970514,Protestantism,Hunan
160,28.993755,112.193312,Protestantism,Hunan
161,28.907988,111.972553,Islam,Hunan
162,28.906107000000002,111.970514,Catholicism,Hunan
163,29.633237,111.758702,Catholicism,Hunan
164,29.692747999999998,111.80232099999999,Islam,Hunan
165,29.633237,111.758702,Protestantism,Hunan
166,29.440793,111.64751799999999,Protestantism,Hunan
167,28.900622,111.48899999999999,Islam,Hunan
168,28.902503000000003,111.488925,Islam,Hunan
169,29.028124,111.50716899999999,Islam,Hunan
170,28.902503000000003,111.488925,Islam,Hunan
171,28.902503000000003,111.488925,Islam,Hunan
172,29.038037,111.41253700000001,Daoism,Hunan
173,29.949690000000004,110.954229,Catholicism,Hunan
174,29.788589,111.113441,Catholicism,Hunan
175,29.60548,111.877499,Protestantism,Hunan
176,29.60548,111.877499,Catholicism,Hunan
177,29.626213,111.87694499999999,Islam,Hunan
178,29.605201,111.86856100000001,Daoism,Hunan
179,28.976828,110.677428,Protestantism,Hunan
180,29.052815999999996,110.835613,Protestantism,Hunan
181,29.133874,110.474649,Protestantism,Hunan
182,29.133874,110.474649,Protestantism,Hunan
183,29.133874,110.474649,Protestantism,Hunan
184,29.133874,110.474649,Protestantism,Hunan
185,29.107808000000002,110.400254,Protestantism,Hunan
186,29.148776,110.413351,Protestantism,Hunan
187,29.288012,110.333269,Protestantism,Hunan
188,29.173502000000003,110.396901,Protestantism,Hunan
189,29.133874,110.474649,Protestantism,Hunan
190,29.344226000000003,110.28214299999999,Protestantism,Hunan
191,29.159879999999998,110.604717,Protestantism,Hunan
192,29.222862,110.60224199999999,Protestantism,Hunan
193,29.429971999999996,111.13966599999999,Protestantism,Hunan
194,29.429971999999996,111.13966599999999,Protestantism,Hunan
195,28.590965999999998,112.324322,Protestantism,Hunan
196,28.454604999999997,112.6118,Daoism,Hunan
197,28.58697,112.711325,Protestantism,Hunan
198,28.579342999999998,112.374024,Daoism,Hunan
199,28.579342999999998,112.374024,Protestantism,Hunan
200,28.484893,112.63253600000002,Daoism,Hunan
201,29.242501,112.574518,Protestantism,Hunan
202,29.299609999999998,112.550868,Protestantism,Hunan
203,29.248013,112.603493,Protestantism,Hunan
204,28.52148,112.137047,Catholicism,Hunan
205,28.518085,112.155822,Daoism,Hunan
206,28.566353000000003,111.827537,Islam,Hunan
207,28.518085,112.155822,Protestantism,Hunan
208,29.046025,112.30421299999999,Protestantism,Hunan
209,25.820498999999998,113.06065,Daoism,Hunan
210,25.791288,113.038522,Protestantism,Hunan
211,25.847228,112.47713,Protestantism,Hunan
212,25.399962,112.94882,Daoism,Hunan
213,26.301238,113.242401,Daoism,Hunan
214,26.209512,113.47273,Daoism,Hunan
215,26.132407,113.01936699999999,Daoism,Hunan
216,26.246471000000003,113.169944,Daoism,Hunan
217,25.58752,112.36902099999999,Protestantism,Hunan
218,25.275560000000002,112.563456,Protestantism,Hunan
219,26.582831,113.35064399999999,Daoism,Hunan
220,26.501324,113.40980400000001,Daoism,Hunan
221,26.563857000000002,113.232452,Daoism,Hunan
222,26.221882,111.63113600000001,Protestantism,Hunan
223,26.623884999999998,112.06849799999999,Catholicism,Hunan
224,26.394403999999998,111.314117,Protestantism,Hunan
225,27.545018,109.967279,Protestantism,Hunan
226,27.569909000000003,109.95095900000001,Daoism,Hunan
227,28.452686,110.393844,Islam,Hunan
228,28.452686,110.393844,Protestantism,Hunan
229,28.452726000000002,110.393844,Catholicism,Hunan
230,27.775177000000003,110.45926999999999,Daoism,Hunan
231,28.006342999999998,110.18392800000001,Daoism,Hunan
232,27.728310999999998,110.46441200000001,Daoism,Hunan
233,28.006342999999998,110.18392800000001,Daoism,Hunan
234,28.006335999999997,110.183917,Daoism,Hunan
235,27.903591,110.108718,Daoism,Hunan
236,27.992409999999996,110.18166200000002,Daoism,Hunan
237,27.358028000000004,109.171879,Protestantism,Hunan
238,27.442446999999998,109.692393,Protestantism,Hunan
239,27.443011,109.68561000000001,Catholicism,Hunan
240,26.575081,109.696246,Protestantism,Hunan
241,27.782496999999996,112.08043500000001,Protestantism,Hunan
242,27.459144000000002,112.19244599999999,Daoism,Hunan
243,27.453239,112.20179499999999,Protestantism,Hunan
244,27.738444,111.304978,Protestantism,Hunan
245,27.64374,111.258195,Protestantism,Hunan
246,27.738444,111.304978,Protestantism,Hunan
247,27.638405,111.37824499999999,Protestantism,Hunan
248,27.653494,111.332209,Protestantism,Hunan
249,28.020621000000002,111.299128,Protestantism,Hunan
250,27.726515000000003,111.32741200000001,Daoism,Hunan
251,27.607677000000002,111.26272800000001,Protestantism,Hunan
252,27.726515000000003,111.32741200000001,Daoism,Hunan
253,27.823871,111.344045,Protestantism,Hunan
254,28.020621000000002,111.299128,Protestantism,Hunan
255,27.665553000000003,111.27476999999999,Protestantism,Hunan
256,27.686014,111.90213100000001,Protestantism,Hunan
257,27.861301,111.789227,Protestantism,Hunan
258,27.692542,111.66431599999999,Daoism,Hunan
259,27.692542,111.66431599999999,Protestantism,Hunan
260,27.773008,111.889592,Protestantism,Hunan
261,27.898034999999997,111.858814,Protestantism,Hunan
262,27.773008,111.889592,Protestantism,Hunan
263,27.819615000000002,111.862945,Protestantism,Hunan
264,27.679159000000002,111.686976,Protestantism,Hunan
265,27.692542,111.66431599999999,Protestantism,Hunan
266,27.872528000000003,111.89111100000001,Protestantism,Hunan
267,27.582046000000002,111.893507,Protestantism,Hunan
268,27.773934999999998,111.756782,Daoism,Hunan
269,27.773934999999998,111.756782,Protestantism,Hunan
270,27.819615000000002,111.862945,Protestantism,Hunan
271,27.676413,111.85568700000002,Protestantism,Hunan
272,27.819615000000002,111.862945,Daoism,Hunan
273,27.5741,111.748562,Daoism,Hunan
274,27.692542,111.66431599999999,Protestantism,Hunan
275,27.692542,111.66431599999999,Protestantism,Hunan
276,27.692542,111.66431599999999,Protestantism,Hunan
277,27.819615000000002,111.862945,Protestantism,Hunan
278,27.529184000000004,111.964752,Daoism,Hunan
279,27.720354999999998,111.64505700000001,Protestantism,Hunan
280,27.773934999999998,111.756782,Protestantism,Hunan
281,27.925303999999997,111.89398700000001,Protestantism,Hunan
282,27.529184000000004,111.964752,Daoism,Hunan
283,27.547249,111.937149,Protestantism,Hunan
284,27.692542,111.66431599999999,Protestantism,Hunan
285,27.687842,111.652629,Protestantism,Hunan
286,27.692542,111.66431599999999,Protestantism,Hunan
287,27.776799,111.75706000000001,Daoism,Hunan
288,27.5741,111.748562,Protestantism,Hunan
289,27.702052000000002,111.861352,Protestantism,Hunan
290,27.816125,111.699081,Protestantism,Hunan
291,27.692542,111.66431599999999,Protestantism,Hunan
292,27.816125,111.699081,Daoism,Hunan
293,27.819615000000002,111.862945,Daoism,Hunan
294,27.947584999999997,109.60491299999998,Daoism,Hunan
295,28.9987,109.852,Protestantism,Hunan
296,29.364493,113.09251299999998,Protestantism,Hunan
297,29.038037,111.41253700000001,Daoism,Hunan
298,25.791288,113.038522,Protestantism,Hunan
299,26.221882,111.63113600000001,Protestantism,Hunan
300,27.2324,112.73868700000001,Daoism,Hunan
301,27.055524,110.57526100000001,Daoism,Hunan
302,26.715253999999998,110.39280500000001,Other,Hunan
303,29.028124,111.50716899999999,Islam,Hunan
304,29.038037,111.41253700000001,Daoism,Hunan
305,29.038037,111.41253700000001,Daoism,Hunan
306,29.038037,111.41253700000001,Daoism,Hunan
307,27.675521999999997,109.548001,Daoism,Hunan
308,27.715384999999998,109.610395,Daoism,Hunan
309,27.834819,109.874105,Daoism,Hunan
310,27.730361,109.499995,Daoism,Hunan
311,27.858951,109.74231100000002,Daoism,Hunan
312,27.843286,109.772573,Daoism,Hunan
313,27.875384000000004,109.811219,Daoism,Hunan
314,27.882358,109.97301200000001,Daoism,Hunan
315,27.884043,109.924035,Daoism,Hunan
316,27.865563,109.80257399999999,Daoism,Hunan
317,27.865563,109.80257399999999,Daoism,Hunan
318,27.942407,110.06769299999999,Daoism,Hunan
319,27.900105,110.012105,Daoism,Hunan
320,27.443011,109.68561000000001,Protestantism,Hunan
321,27.203906,109.83383799999999,Protestantism,Hunan
322,27.203906,109.83383799999999,Daoism,Hunan
323,27.132439,110.00961299999999,Daoism,Hunan
324,28.395887,113.943522,Other,Hunan
325,27.075169,113.475452,Daoism,Hunan
326,27.54137,112.92351000000001,Daoism,Hunan
327,27.553514,112.93128600000001,Daoism,Hunan
328,27.553514,112.93128600000001,Daoism,Hunan
329,27.268196999999997,112.716421,Daoism,Hunan
330,27.25205,112.706672,Daoism,Hunan
331,27.268196999999997,112.716421,Daoism,Hunan
332,27.268196999999997,112.716421,Daoism,Hunan
333,27.270804,112.68673899999999,Daoism,Hunan
334,27.270804,112.68673899999999,Daoism,Hunan
335,27.060321000000002,110.575846,Daoism,Hunan
336,27.060321000000002,110.575846,Daoism,Hunan
337,29.371903000000003,113.12970200000001,Protestantism,Hunan
338,29.357104,113.12895800000001,Daoism,Hunan
339,29.357104,113.12895800000001,Daoism,Hunan
340,29.357104,113.12895800000001,Daoism,Hunan
341,29.357104,113.12895800000001,Daoism,Hunan
342,29.357104,113.12895800000001,Daoism,Hunan
343,29.357104,113.12895800000001,Daoism,Hunan
344,29.357104,113.12895800000001,Daoism,Hunan
345,29.357104,113.12895800000001,Daoism,Hunan
346,29.357104,113.12895800000001,Daoism,Hunan
347,29.357104,113.12895800000001,Daoism,Hunan
348,29.357104,113.12895800000001,Daoism,Hunan
349,29.357104,113.12895800000001,Daoism,Hunan
350,29.357104,113.12895800000001,Daoism,Hunan
351,29.357104,113.12895800000001,Daoism,Hunan
352,29.357104,113.12895800000001,Daoism,Hunan
353,29.357104,113.12895800000001,Daoism,Hunan
354,28.701868,113.58123400000001,Daoism,Hunan
355,28.869587,113.101249,Daoism,Hunan
356,28.869587,113.101249,Daoism,Hunan
357,28.994302,112.203014,Protestantism,Hunan
358,28.906107000000002,111.970514,Protestantism,Hunan
359,28.902503000000003,111.488925,Islam,Hunan
360,29.038037,111.41253700000001,Daoism,Hunan
361,25.810202,113.04085,Daoism,Hunan
362,25.820498999999998,113.06065,Daoism,Hunan
363,26.101025,111.61591000000001,Protestantism,Hunan
364,27.453239,112.20179499999999,Protestantism,Hunan
365,27.606635999999998,112.06341200000001,Protestantism,Hunan
366,27.572855,112.07638899999999,Protestantism,Hunan
367,28.020621000000002,111.299128,Protestantism,Hunan
368,27.686252000000003,111.43498400000001,Daoism,Hunan
369,27.906315999999997,111.856928,Protestantism,Hunan
370,27.885505,111.859974,Daoism,Hunan
371,27.925303999999997,111.89398700000001,Daoism,Hunan
372,27.828614,111.928673,Daoism,Hunan
373,28.436069180578155,113.33525227086722,,Hunan
374,28.41856526477404,113.31078589716105,,Hunan
375,28.32090271920626,113.29649807880939,,Hunan
376,28.38754747903811,113.26479071855717,,Hunan
377,28.439710455042107,113.32193518256318,,Hunan
378,28.467665985882768,113.30350997882417,,Hunan
379,28.425131918078648,113.30092137711797,,Hunan
380,28.422016142824173,113.47397921423625,,Hunan
381,28.761771227456645,113.63445634118497,,Hunan
382,28.73722195957849,113.64348843936773,,Hunan
383,28.631756344372068,113.02901601655809,,Hunan
384,28.4636714066493,113.10070760997395,,Hunan
385,28.521744273467263,113.0841589102009,,Hunan
386,28.547553280553643,114.18652292083046,,Hunan
387,28.579551087479107,114.21483363121867,,Hunan
388,28.382633504661126,113.97154525699169,,Hunan
389,28.386218317088773,113.97692247563316,,Hunan
390,28.406571870271012,114.00745280540652,,Hunan
391,28.127261348019633,114.01343252202946,,Hunan
392,28.368508972447856,113.95035845867179,,Hunan
393,28.386497789513193,113.97734168426979,,Hunan
394,28.526702668701212,114.14150750305184,,Hunan
395,28.378492430825617,113.96090964623842,,Hunan
396,28.56990834511722,114.47629451767583,,Hunan
397,28.368074619972177,113.97298342995826,,Hunan
398,28.389422845861255,113.98172926879188,,Hunan
399,28.21134788713162,114.07862333069744,,Hunan
400,28.162895181621668,113.94842327243249,,Hunan
401,28.38684014775139,113.97785522162708,,Hunan
402,28.402780651476483,113.88264647721472,,Hunan
403,28.053063249846595,113.5058788747699,,Hunan
404,28.025571357421452,113.45649953613217,,Hunan
405,27.866462769361377,113.37055465404207,,Hunan
406,27.458977984412492,113.86905397661874,,Hunan
407,27.410708755354616,114.09982113303192,,Hunan
408,27.236274807307176,113.69953821096075,,Hunan
409,27.319174814651692,113.58296372197753,,Hunan
410,27.228896500451544,113.68847075067731,,Hunan
411,27.630650182486978,113.91993927373046,,Hunan
412,27.235948068684458,113.70405560302669,,Hunan
413,27.20910076802974,113.65877715204459,,Hunan
414,27.446787370632183,114.00625005594829,,Hunan
415,27.397867018297994,114.019745527447,,Hunan
416,26.7774591961584,113.9504097942376,,Hunan
417,26.803323504132727,113.87715325619911,,Hunan
418,27.015147155050062,113.8524462325751,,Hunan
419,27.026399337703005,113.91233150655451,,Hunan
420,27.00455431896399,113.87956397844599,,Hunan
421,27.006350706980264,113.88271106047038,,Hunan
422,27.865994539641516,113.82664380946227,,Hunan
423,27.846237618992735,113.7970084284891,,Hunan
424,27.855652141265093,113.81113021189763,,Hunan
425,27.85637678594261,113.81221717891391,,Hunan
426,28.075499110063035,113.24469316509453,,Hunan
427,28.090725873587285,113.25959831038091,,Hunan
428,28.10950117455146,113.32549726182718,,Hunan
429,27.9850926758461,113.32002401376916,,Hunan
430,28.0165100770607,112.96197211559105,,Hunan
431,27.95969461551301,112.86596742326951,,Hunan
432,28.146157000953774,112.79167400143068,,Hunan
433,27.13252091663576,112.97465887495365,,Hunan
434,27.131198686043774,112.95400702906565,,Hunan
435,27.457973241860746,113.07704686279114,,Hunan
436,27.470406012828164,113.08167901924224,,Hunan
437,27.168781250967516,113.23039087645128,,Hunan
438,27.482300995628524,113.29105049344278,,Hunan
439,27.300516386331193,113.28207157949679,,Hunan
440,27.213588531793626,113.38179579769043,,Hunan
441,27.186140915381785,113.42027937307267,,Hunan
442,27.337411466110588,113.3366591991659,,Hunan
443,27.36183463281959,113.36863694922938,,Hunan
444,27.307254688590678,113.38151453288602,,Hunan
445,27.23504125420581,113.53404138130871,,Hunan
446,27.406547054698645,113.54394758204798,,Hunan
447,27.186335539743062,113.3409163096146,,Hunan
448,27.3130405374751,113.39019330621265,,Hunan
449,27.232949433144725,113.45426614971709,,Hunan
450,27.313295916284815,113.30124087442721,,Hunan
451,27.301741730144677,113.28390959521701,,Hunan
452,27.285045219538887,113.25886482930832,,Hunan
453,27.49590385645102,113.29403978467653,,Hunan
454,27.482339052289838,113.52196457843475,,Hunan
455,27.378105295324676,113.51150244298701,,Hunan
456,27.20629782398087,113.4917022359713,,Hunan
457,27.42795272161319,113.38985108241978,,Hunan
458,27.239061203303514,111.98280230495526,,Hunan
459,26.973729120087448,112.34257818013117,,Hunan
460,26.90973012410742,113.36141268616113,,Hunan
461,26.830500703885182,113.18731105582778,,Hunan
462,26.80092792429511,113.14295188644266,,Hunan
463,26.464497194068958,113.29694479110344,,Hunan
464,26.68714076795657,113.42324865193487,,Hunan
465,26.854438434948936,113.13289365242339,,Hunan
466,26.65918669286828,113.22007203930242,,Hunan
467,26.53548854124177,113.14373531186266,,Hunan
468,26.614701574534006,113.196719361801,,Hunan
469,26.88353678874215,113.14596618311323,,Hunan
470,26.4662041156465,113.27775317346976,,Hunan
471,26.69352723207048,113.43282834810573,,Hunan
472,26.820759401207482,113.16987110181124,,Hunan
473,26.84009770145325,113.13769405217987,,Hunan
474,26.413559540210738,113.13688831031612,,Hunan
475,26.71495270651365,113.36796205977046,,Hunan
476,26.82972362918892,113.18614544378337,,Hunan
477,26.83078951300004,113.12373176950005,,Hunan
478,27.418188655088066,111.87327798263209,,Hunan
479,27.466909887028983,111.80727783054346,,Hunan
480,27.442710001236748,111.75516900185512,,Hunan
481,27.504550314687005,111.6986854720305,,Hunan
482,27.195793133935233,111.45322370090284,,Hunan
483,27.47908555875412,111.6935093381312,,Hunan
484,27.360541387358932,111.7258835810384,,Hunan
485,27.193915837938718,111.39648625690808,,Hunan
486,27.428789582484686,111.56261587372703,,Hunan
487,27.21247202216391,111.59652703324586,,Hunan
488,27.436255679710698,111.62926451956605,,Hunan
489,27.433232634673363,111.56928045201005,,Hunan
490,27.457239135436982,111.66073970315547,,Hunan
491,27.185833616266944,111.5926399244004,,Hunan
492,27.051502166382413,111.51997724957363,,Hunan
493,27.399094031083337,111.32943704662502,,Hunan
494,27.31064726987961,111.3805339048194,,Hunan
495,27.3396868710809,111.37778630662137,,Hunan
496,27.310846298024696,111.36894344703704,,Hunan
497,27.282340512647686,111.34736776897152,,Hunan
498,27.32089303933393,111.34281055900088,,Hunan
499,27.739190312970813,111.0881914694562,,Hunan
500,27.332507941716276,111.36023291257439,,Hunan
501,27.340062170932185,111.37156425639826,,Hunan
502,27.325990377537945,111.35045656630689,,Hunan
503,27.33560616681334,111.37166525022002,,Hunan
504,27.270719578597358,111.32064236789603,,Hunan
505,27.30529485934749,111.37535928902122,,Hunan
506,27.384176841819155,111.45769076272872,,Hunan
507,26.59246721003728,111.14436481505594,,Hunan
508,26.64222107730148,111.16927811595221,,Hunan
509,26.60960688329238,111.14479832493856,,Hunan
510,26.675937309959693,111.22040196493954,,Hunan
511,26.79221103883961,111.20522805825942,,Hunan
512,26.66071540205228,111.19756910307842,,Hunan
513,26.606455176802882,111.16938076520432,,Hunan
514,26.651632341732878,111.18394451259931,,Hunan
515,26.56156245515749,110.62132668273622,,Hunan
516,26.59833771348354,110.6764895702253,,Hunan
517,29.58661398730139,113.42569448095206,,Hunan
518,29.582699311696047,113.42148046754409,,Hunan
519,29.617767936355527,113.18322640453327,,Hunan
520,29.469956565966843,113.89023484895027,,Hunan
521,29.465735363137735,113.8839030447066,,Hunan
522,29.737277773942036,112.89078916091303,,Hunan
523,29.740365798480546,112.85442619772081,,Hunan
524,29.744170354199017,112.92641703129853,,Hunan
525,29.48211019429726,113.82326729144589,,Hunan
526,29.300190773137814,112.04303765970673,,Hunan
527,29.26942204344982,112.05889606517475,,Hunan
528,29.241298405345958,112.01671060801895,,Hunan
529,29.24827079482075,112.02716919223116,,Hunan
530,29.254943742395398,112.06766611359309,,Hunan
531,29.623298634749823,112.48911545212474,,Hunan
532,29.15570011616012,112.34490367424017,,Hunan
533,29.217640932572895,112.52914089885934,,Hunan
534,29.1329938205724,112.3100617308586,,Hunan
535,29.151406630945488,112.33846344641822,,Hunan
536,29.85917728083385,112.09761242125077,,Hunan
537,29.935358020368742,112.16623603055311,,Hunan
538,29.871102549947953,112.11550032492192,,Hunan
539,29.66109153710652,111.97796580565976,,Hunan
540,29.112406357144614,111.80667653571692,,Hunan
541,29.1417004426959,111.84772116404385,,Hunan
542,29.22855833447216,111.80782050170824,,Hunan
543,29.149703324322445,111.85972548648365,,Hunan
544,29.11199693802914,111.8031659070437,,Hunan
545,29.24631246098958,111.72495019148438,,Hunan
546,30.16425200891657,111.27607201337484,,Hunan
547,30.021022258288628,111.46209088743294,,Hunan
548,29.84432683840469,112.23576925760703,,Hunan
549,29.84839672684445,112.24187409026668,,Hunan
550,29.85811298969355,112.22479498454031,,Hunan
551,29.822117326136308,112.19393548920448,,Hunan
552,29.218631563240333,111.04013334486051,,Hunan
553,29.29184574638498,111.19415761957747,,Hunan
554,29.366033382657395,110.82288807398609,,Hunan
555,29.375427702767347,110.83697955415103,,Hunan
556,29.3809317101661,110.84523556524914,,Hunan
557,29.368690985105804,110.8268744776587,,Hunan
558,29.34532524690072,110.75652987035109,,Hunan
559,29.393622994773065,110.7806214921596,,Hunan
560,29.530886762253367,110.69758114338005,,Hunan
561,29.41875506029227,110.7647805904384,,Hunan
562,29.365437562513634,110.82199434377046,,Hunan
563,29.563773548548685,110.61146432282301,,Hunan
564,29.403383532931894,110.96997229939784,,Hunan
565,29.471922835133654,110.97583325270047,,Hunan
