province,Latitude,Longitude
Yunnan,25.141567,102.076016
Yunnan,25.13779,102.07129
Yunnan,25.150201,102.079017
Yunnan,25.15335,102.08738
Yunnan,25.16505,101.750861
Yunnan,25.136463,102.30639
Yunnan,25.136463,102.30639
Yunnan,25.296108,102.301048
Yunnan,25.234796,102.302722
Yunnan,25.375471,101.746835
Yunnan,25.341877,102.016497
Yunnan,25.102839,101.915292
Yunnan,25.375471,101.746835
Yunnan,25.3746,101.749
Yunnan,24.984713,101.894105
Yunnan,25.3746,101.749
Yunnan,25.164374,101.726655
Yunnan,25.036809,101.876666
Yunnan,24.984713,101.894105
Yunnan,25.375471,101.746835
Yunnan,25.2126,102.209
Yunnan,25.32254,101.765606
Yunnan,25.006516,101.867069
Yunnan,25.102839,101.915292
Yunnan,25.314914,101.720073
Yunnan,24.974868,101.898888
Yunnan,25.226182,101.869005
Yunnan,25.293463,102.198238
Yunnan,25.18626,101.912208
Yunnan,25.004049,101.86887
Yunnan,25.207914,102.294568
Yunnan,25.344996,102.238296
Yunnan,25.376432,102.231043
Yunnan,25.449218,102.28336
Yunnan,25.136463,102.30639
Yunnan,25.386222,101.934942
Yunnan,25.130799,102.349676
Yunnan,25.366365,102.301217
Yunnan,25.187285,101.911181
Yunnan,25.37538,101.783901
Yunnan,25.263752,102.101861
Yunnan,25.16505,101.750861
Yunnan,25.16505,101.750861
Yunnan,25.169287,101.76681
Yunnan,25.3746,101.749
Yunnan,25.198041,102.33921
Yunnan,25.390654,101.765114
Yunnan,25.18626,101.912208
Yunnan,25.356027,101.747994
Yunnan,25.130799,102.349676
Yunnan,25.002041,101.874281
Yunnan,24.939265,101.834754
Yunnan,24.984614,101.872967
Yunnan,25.154006,102.175888
Yunnan,25.198041,102.33921
Yunnan,25.321686,101.779911
Yunnan,25.244085,102.015375
Yunnan,23.359121,103.160034
Yunnan,23.4081,103.2468
Yunnan,23.5306,103.2415
Yunnan,23.371052,103.153721
Yunnan,23.52992,103.24859
Yunnan,23.521355,103.229541
Yunnan,23.521355,103.229541
Yunnan,23.465183,103.177171
Yunnan,23.3871,103.2742
Yunnan,23.390486,103.156132
Yunnan,23.513072,103.221874
Yunnan,23.352926,103.159108
Yunnan,23.529768,103.235382
Yunnan,23.521355,103.229541
Yunnan,23.5306,103.2354
Yunnan,23.403983,103.287959
Yunnan,23.521355,103.229541
Yunnan,23.503206,103.232878
Yunnan,23.24647,103.161133
Yunnan,23.513072,103.221874
Yunnan,23.7091,103.2474
Yunnan,23.624238,103.402816
Yunnan,23.8642,103.492
Yunnan,23.70339,103.247423
Yunnan,23.602014,103.375492
Yunnan,23.621532,103.148601
Yunnan,23.6017,103.3757
Yunnan,23.5758,103.3592
Yunnan,23.7051,103.2488
Yunnan,23.714281,103.267853
Yunnan,23.752804,103.625539
Yunnan,23.7051,103.2488
Yunnan,23.741411,103.254376
Yunnan,23.7681,103.621
Yunnan,23.8872,103.6151
Yunnan,23.70979,103.24766
Yunnan,23.602014,103.375492
Yunnan,23.514352,103.404205
Yunnan,23.364645,103.412985
Yunnan,23.371158,103.385136
Yunnan,23.365615,103.388185
Yunnan,23.5143,103.4046
Yunnan,23.514352,103.404205
Yunnan,23.365615,103.388084
Yunnan,23.5143,103.4046
Yunnan,23.396223,103.364818
Yunnan,23.373459,103.403504
Yunnan,23.365615,103.388185
Yunnan,23.514352,103.404205
Yunnan,23.344374,103.536713
Yunnan,23.714833,102.491391
Yunnan,24.491196,103.249888
Yunnan,24.408499,103.443172
Yunnan,24.408499,103.443172
Yunnan,24.4913,103.278
Yunnan,24.408499,103.443172
Yunnan,24.491196,103.249888
Yunnan,24.049504,104.198945
Yunnan,24.2695,104.3187
Yunnan,24.042342,104.199253
Yunnan,24.060715,104.151257
Yunnan,24.050127,104.135642
Yunnan,23.9882,104.2612
Yunnan,24.055701,104.133148
Yunnan,24.2695,104.3187
Yunnan,24.050439,104.143706
Yunnan,22.007207,100.798061
Yunnan,22.007207,100.798061
Yunnan,21.947374,100.442097
Yunnan,25.698202,100.159924
Yunnan,25.66397,99.954415
Yunnan,25.473071,100.551776
Yunnan,25.473071,100.551776
Yunnan,25.47686,100.55904
Yunnan,25.639752,100.545385
Yunnan,25.687062,100.51681
Yunnan,25.958721,100.390084
Yunnan,25.42432,100.213257
Yunnan,25.22348,100.33511
Yunnan,25.177139,100.347155
Yunnan,25.51919,99.507674
Yunnan,25.282829,99.792283
Yunnan,25.51919,99.507674
Yunnan,25.473573,99.659884
Yunnan,25.283704,99.423262
Yunnan,25.473573,99.659884
Yunnan,25.413916,99.528922
Yunnan,25.344266,99.564709
Yunnan,25.410545,99.462619
Yunnan,25.46976,99.52688
Yunnan,25.419317,99.531441
Yunnan,25.464013,99.521711
Yunnan,25.282829,99.792283
Yunnan,25.413916,99.528922
Yunnan,25.319003,99.386351
Yunnan,25.283704,99.423262
Yunnan,25.435155,99.524441
Yunnan,25.350261,99.77091
Yunnan,25.381905,99.452552
Yunnan,25.344266,99.564709
Yunnan,25.307238,99.356707
Yunnan,25.464013,99.521711
Yunnan,25.318465,99.38649
Yunnan,25.381905,99.452552
Yunnan,25.314492,99.388624
Yunnan,25.318465,99.38649
Yunnan,25.339684,99.636607
Yunnan,25.471545,99.641624
Yunnan,25.424217,99.602505
Yunnan,25.4254,99.543389
Yunnan,25.410545,99.462619
Yunnan,25.473573,99.659884
Yunnan,25.284137,99.408181
Yunnan,25.227104,99.533047
Yunnan,25.413916,99.528922
Yunnan,25.479883,99.511426
Yunnan,25.419317,99.531441
Yunnan,25.473573,99.659884
Yunnan,25.504837,99.497127
Yunnan,25.344266,99.564709
Yunnan,25.895018,99.367845
Yunnan,25.915279,100.192166
Yunnan,26.450431,99.920697
Yunnan,24.074325,98.037419
Yunnan,24.0776,98.0596
Yunnan,24.089474,98.065752
Yunnan,24.038091,97.986658
Yunnan,24.055536,97.985928
Yunnan,24.10082,98.105803
Yunnan,24.098183,98.099965
Yunnan,24.0776,98.0596
Yunnan,24.051155,97.958874
Yunnan,24.064776,98.017659
Yunnan,24.1141,98.0431
Yunnan,24.42988,98.58931
Yunnan,24.32858,98.39346
Yunnan,24.44908,98.587284
Yunnan,24.3993,98.559
Yunnan,24.33,98.393
Yunnan,24.433798,98.588159
Yunnan,24.438274,98.590935
Yunnan,24.269515,98.46057
Yunnan,24.2609,98.4567
Yunnan,24.433798,98.588159
Yunnan,24.396509,98.518736
Yunnan,24.433798,98.588159
Yunnan,24.4375,98.5862
Yunnan,24.433798,98.588159
Yunnan,24.433798,98.588159
Yunnan,24.43859,98.5897
Yunnan,24.8726,98.39
Yunnan,24.557232,98.269744
Yunnan,24.540282,98.254247
Yunnan,24.557232,98.269744
Yunnan,24.593014,98.141754
Yunnan,24.557232,98.269744
Yunnan,24.557232,98.269744
Yunnan,24.674369,98.294648
Yunnan,24.807457,98.300967
Yunnan,24.753279,98.364258
Yunnan,24.557232,98.269744
Yunnan,24.850416,98.307482
Yunnan,24.617604,98.329398
Yunnan,24.616572,98.168374
Yunnan,24.808961,98.226711
Yunnan,24.783686,98.41987
Yunnan,24.862969,98.255835
Yunnan,24.540282,98.254247
Yunnan,24.72507,98.31783
Yunnan,24.658253,98.22585
Yunnan,24.840097,98.471581
Yunnan,24.876552,98.384401
Yunnan,24.832824,98.25578
Yunnan,24.807457,98.300967
Yunnan,24.557232,98.269744
Yunnan,24.832824,98.25578
Yunnan,24.874283,98.325486
Yunnan,24.710719,98.333488
Yunnan,24.557232,98.269744
Yunnan,24.886326,98.505459
Yunnan,24.616572,98.168374
Yunnan,24.860947,98.353224
Yunnan,24.604045,98.240677
Yunnan,24.593014,98.141754
Yunnan,24.819205,98.314972
Yunnan,24.563922,98.19094
Yunnan,24.806523,98.29707
Yunnan,24.557232,98.269744
Yunnan,24.616572,98.168374
Yunnan,24.540282,98.254247
Yunnan,24.593014,98.141754
Yunnan,24.604045,98.240677
Yunnan,24.593014,98.141754
Yunnan,24.557232,98.269744
Yunnan,24.540282,98.254247
Yunnan,24.948793,97.847428
Yunnan,25.13616,97.878952
Yunnan,24.844088,98.102826
Yunnan,25.063647,98.151884
Yunnan,24.984412,97.800179
Yunnan,24.640281,97.864172
Yunnan,25.147901,97.987079
Yunnan,24.619223,97.91951
Yunnan,25.111709,98.14805
Yunnan,24.611255,97.655952
Yunnan,24.737015,97.912614
Yunnan,24.935987,98.120225
Yunnan,24.737015,97.912614
Yunnan,24.69276,97.952
Yunnan,25.11618,97.862057
Yunnan,24.778782,98.077872
Yunnan,24.984412,97.800179
Yunnan,24.658332,97.852668
Yunnan,25.10388,97.937481
Yunnan,24.575033,97.79934
Yunnan,24.611255,97.655952
Yunnan,24.59751,97.723374
Yunnan,24.60949,97.614582
Yunnan,24.990983,97.755177
Yunnan,24.990983,97.755177
Yunnan,24.69826,97.95009
Yunnan,24.792255,97.944079
Yunnan,27.045919,100.105528
Yunnan,26.019581,98.848305
Yunnan,26.9002,98.86446
,26.90041,98.86494
,24.96855,102.62614
,25.063054,102.63735
,24.696499,102.772317
,25.089953,99.152117
,25.109974,99.157463
,25.098593,99.169457
,25.0174,98.5041
,25.020617,98.490002
,25.022277,98.49045
,25.02939,98.49124
,24.85184,99.613188
,26.688934,100.748856
,27.28034,100.851165
,23.876528,100.085975
,23.887889,100.087653
,24.597073,99.921084
,24.580424,99.92846
,24.580424,99.92846
,25.48943,101.248143
,25.695542,101.874232
,25.530389,102.404338
,25.532051,102.408767
,23.274545,103.454934
,25.9424,100.3978
,25.942504,100.397722
,25.942504,100.397722
,25.942504,100.397722
,25.012296,102.746079
,25.247444,102.666938
,25.063054,102.63735
,24.635775,102.76856
,25.37674,102.657337
,25.287559,102.607867
,25.397643,103.220972
,25.556133,102.467008
,25.554489,102.463047
,25.918018,102.915449
,25.639907,103.376683
,25.639907,103.376683
,25.687328,103.396317
,25.639907,103.376683
,25.510652,103.333627
,25.514727,103.337369
,25.531637,103.332131
,25.531637,103.332131
,25.4317,103.260776
,25.4317,103.260776
,25.4317,103.260776
,25.4317,103.260776
,25.573075,103.277263
,25.560978,103.272297
,25.569192,103.258334
,25.554705,103.277214
,25.542983,103.262276
,25.639897,102.915638
,25.527585,103.266733
,25.430782,103.138355
,25.557213,103.25508
,25.560969,103.255469
,25.547696,103.171772
,25.918284,103.02067
,25.529456,103.112208
,25.464237,103.13003
,25.477649,103.105249
,25.445485,103.122017
,25.471761,103.102162
,25.438265,103.121786
,25.502127,103.150881
,25.495644,103.041801
,25.486562,103.007348
,25.486555,103.022586
,25.48592,102.997202
,25.49449,103.035756
,25.503998,103.034426
,25.503095,103.034718
,25.507323,103.034509
,25.54803,102.857362
,25.43899,103.300716
,25.683482,103.251385
,25.557711,102.863058
,25.565068,102.85673
,25.54803,102.857362
,25.545431,102.863907
,25.619318,102.793834
,25.54803,102.857362
,25.860616,102.890301
,25.639897,102.915638
,25.539693,102.85858
,25.477672,102.89351
,25.47589,102.886615
,25.831685,102.994428
,25.84615,102.974311
,25.831685,102.994428
,25.83988,102.973915
,25.823196,102.980622
,25.831685,102.994428
,25.788889,103.11217
,25.843601,103.128819
,25.735762,103.048141
,25.843601,103.128819
,25.676991,103.111823
,25.745366,103.266742
,25.745366,103.266742
,25.745366,103.266742
,25.745366,103.266742
,25.745366,103.266742
,25.831685,102.994428
,25.812481,102.947045
,25.828378,102.984985
,25.794909,102.903527
,25.770833,102.923796
,25.776508,102.896738
,25.752107,102.905984
,25.640102,102.781594
,25.619318,102.793834
,25.639882,102.743011
,25.702112,102.815288
,25.54803,102.857362
,25.489343,102.804297
,25.471077,102.821113
,25.47822,102.877122
,25.477672,102.89351
,25.463451,103.111124
,25.450794,103.107729
,25.438265,103.121786
,25.4317,103.260776
,25.4317,103.260776
,25.537333,103.18742
,25.643521,103.37218
,25.573075,103.277263
,25.542983,103.262276
,25.542983,103.262276
,25.542983,103.262276
,25.843601,103.128819
,25.843601,103.128819
,25.767915,103.12056
,25.480348,102.994332
,25.430782,103.138355
,25.509071,102.811702
,25.770833,102.923796
,25.744768,102.861577
,25.818343,102.86268
,25.640102,102.781594
,25.716694,103.188882
,25.504558,103.342813
,25.933594,102.999191
,25.815149,103.104545
,25.61579,102.911841
,25.766004,103.026438
,25.525917,103.028096
,25.933594,102.999191
,25.933594,102.999191
,25.831685,102.994428
,25.831685,102.994428
,25.430782,103.138355
,25.672397,103.081421
,25.685005,103.110129
,25.685005,103.110129
,25.831685,102.994428
,25.831685,102.994428
,25.766743,102.915256
,25.748325,102.917167
,25.871132,103.009148
,25.613484,102.853902
,25.831019,102.993272
,25.640102,102.781594
,25.549767,103.132499
,25.640102,102.781594
,25.928615,102.986216
,25.47822,102.877122
,25.831685,102.994428
,25.784527,103.004021
,25.817232,103.061841
,25.836148,103.160441
,25.577496,102.74614
,25.548582,103.257916
,25.620599,102.973627
,25.660405,103.009781
,25.620599,102.973627
,25.70485,102.942315
,25.620599,102.973627
,25.496259,103.06003
,25.613484,102.853902
,25.537333,103.18742
,25.843601,103.128819
,25.820025,103.088189
,25.816715,103.094477
,25.815149,103.104545
,25.801499,103.088476
,25.609059,102.875973
,25.620599,102.973627
,25.933594,102.999191
,25.933594,102.999191
,25.742246,103.152277
,25.588974,102.812437
,25.784298,103.143944
,25.780952,103.142447
,25.735762,103.048141
,25.933433,103.001406
,25.483402,103.010876
,25.843601,103.128819
,25.610487,103.338843
,25.413684,103.226686
,25.581983,103.245316
,25.620053,103.248089
,25.500651,103.028069
,25.629477,102.830579
,25.487756,102.899424
,25.725746,103.125062
,25.835189,102.977787
,25.820414,103.011905
,25.831685,102.994428
,25.43901,103.243995
,25.537333,103.18742
,25.537333,103.18742
,25.537333,103.18742
,25.612617,102.905751
,25.620599,102.973627
,25.858034,102.938858
,25.617366,102.716735
,25.574273,102.750616
,25.832444,102.988202
,25.831762,103.129333
,25.857094,103.120889
,24.945486,102.455354
,26.304676,103.634802
,26.389638,103.538999
,26.387314,103.419481
,26.3052,103.659982
,26.533414,103.133474
,26.532713,103.590757
,26.111146,103.491227
,26.453434,103.500013
,26.544227,103.626029
,26.557068,103.626049
,26.416305,103.307915
,26.41362,103.302397
,26.411838,103.306337
,26.41362,103.302397
,26.39092,103.537993
,26.391149,103.363235
,26.532713,103.590757
,26.41362,103.302397
,26.304676,103.634802
,26.391149,103.363235
,26.557068,103.626049
,26.168125,103.403262
,26.407715,103.5556
,26.409484,103.544214
,26.353038,103.497226
,26.368968,103.511213
,26.948813,103.542492
,26.407715,103.5556
,26.39092,103.537993
,26.389638,103.538999
,26.454417,103.550314
,26.39092,103.537993
,26.39092,103.537993
,26.389638,103.538999
,26.353038,103.497226
,26.39092,103.537993
,26.434138,103.517449
,26.387314,103.419481
,26.506489,103.106079
,26.274528,103.636761
,26.511528,103.149694
,26.411838,103.306337
,26.469461,103.401109
,26.304676,103.634802
,26.454417,103.550314
,26.104956,104.26722
,26.219767,104.104475
,26.223609,104.104533
,26.222242,104.127514
,26.149274,104.096125
,26.222242,104.127514
,26.222242,104.127514
,26.222231,104.127573
,24.439761,102.564937
,24.382109,102.413048
,24.428648,102.573015
,24.67369,102.91335
,25.111632,99.16334
,25.111632,99.16334
,25.137436,99.180894
,25.117254,99.198398
,25.157557,99.184233
,25.1545,99.2241
,25.44519,98.867235
,25.153119,99.254946
,25.10088,99.150977
,25.185591,99.226257
,25.157703,99.206968
,24.955543,99.061306
,25.112386,99.1584
,25.170127,99.22519
,25.164056,99.247702
,25.150968,99.175009
,24.95124,98.8379
,25.118748,99.172791
,25.506261,98.93151
,25.160411,99.202291
,25.182564,99.238149
,25.153119,99.254946
,25.363022,99.066051
,25.112856,99.198174
,25.084333,99.239069
,25.062759,99.182023
,25.111632,99.16334
,25.042013,99.189089
,25.518378,98.8743
,25.4955,98.8745
,25.488306,98.86951
,25.314093,98.843058
,25.355165,98.861618
,24.951774,99.032901
,25.12155,99.16287
,25.400771,98.858561
,25.118748,99.172791
,25.131361,99.161282
,25.463292,98.858217
,25.129632,99.171337
,25.205935,99.206493
,25.19428,98.85028
,25.155326,99.207442
,25.150933,99.208652
,25.167008,98.798987
,25.181486,99.218
,25.29097,98.828431
,25.085534,98.829497
,25.111632,99.16334
,25.137436,99.180894
,24.960909,98.840624
,25.112245,99.254293
,25.1228,99.2068
,25.155061,98.88258
,25.10565,99.193261
,25.147928,99.1964
,25.565603,98.988751
,25.137987,99.184436
,25.005702,99.031666
,25.207771,99.245402
,24.957232,99.205396
,25.135482,99.170554
,25.02114,99.008626
,24.921062,98.890579
,24.83572,98.89643
,24.95124,98.8379
,24.907849,98.88981
,25.118748,99.172791
,25.114517,99.16059
,24.522465,99.32259
,24.536042,99.327723
,24.886681,98.573921
,24.987375,98.658666
,24.996074,98.680561
,24.987375,98.658666
,24.987375,98.658666
,25.200215,98.666761
,25.200215,98.666761
,24.951943,98.670214
,24.951943,98.670214
,25.347023,98.492043
,25.0174,98.5041
,25.294195,98.497847
,25.050123,98.508093
,25.0411,98.4944
,25.385964,98.662575
,25.387584,98.435967
,24.951943,98.670214
,25.0411,98.4944
,25.294195,98.497847
,25.328795,98.293681
,24.687367,98.611087
,25.072757,98.577819
,25.275149,98.481463
,25.39068,98.691765
,24.708526,98.574526
,24.708526,98.574526
,25.457584,98.257315
,25.728742,98.568491
,25.728742,98.568491
,25.033625,98.493492
,24.973078,98.625388
,25.521008,98.412049
,25.521008,98.412049
,25.026599,98.696707
,25.06041,98.70244
,24.989208,98.521371
,25.0174,98.5041
,25.209677,98.543639
,25.424818,98.654757
,24.980327,98.506965
,25.275149,98.481463
,25.39068,98.691765
,25.082377,98.473167
,25.457584,98.257315
,25.39068,98.691765
,24.989208,98.521371
,24.980327,98.506965
,25.439541,98.690589
,24.980327,98.506965
,25.387584,98.435967
,25.424818,98.654757
,24.951943,98.670214
,25.168248,98.5037
,25.39068,98.691765
,25.082377,98.473167
,25.113215,98.592734
,25.439541,98.690589
,25.0174,98.5041
,25.489581,98.540474
,24.724748,98.655435
,25.02203,98.49296
,25.521008,98.412049
,25.306977,98.513398
,25.009089,98.459331
,25.275149,98.481463
,25.060751,98.504825
,25.345335,98.661404
,25.275149,98.481463
,25.02939,98.49124
,25.012955,98.655818
,25.249604,98.463897
,25.066623,98.52734
,25.0031,98.629697
,25.18888,98.48327
,25.06146,98.544993
,24.919123,98.61815
,25.212,98.432
,25.078656,98.560769
,24.919123,98.61815
,25.307665,98.602518
,25.121838,98.543042
,25.072757,98.577819
,25.327112,98.622285
,25.209677,98.543639
,24.973078,98.625388
,25.345335,98.661404
,25.267259,98.652041
,25.39068,98.691765
,25.050089,98.5645
,25.206381,98.536713
,25.424818,98.654757
,25.294195,98.497847
,25.212634,98.65973
,25.307665,98.602518
,25.02203,98.49296
,25.481733,98.687431
,24.849489,98.713165
,24.985854,98.5302
,25.385964,98.662575
,24.855396,98.569766
,25.080933,98.496609
,25.308593,98.282347
,24.967365,98.395558
,25.050123,98.508093
,25.404403,98.631375
,24.918905,98.410158
,24.980327,98.506965
,25.084977,98.429802
,24.942103,98.46611
,24.980327,98.506965
,25.327112,98.622285
,25.212,98.432
,25.024881,98.503725
,25.275149,98.481463
,25.02203,98.49296
,24.980087,98.400254
,25.096703,98.537335
,25.05807,98.519723
,25.473541,98.588091
,25.065464,98.472955
,25.082377,98.473167
,24.985854,98.5302
,25.024243,98.456134
,25.0411,98.4944
,25.212,98.432
,24.971629,98.442046
,25.081655,98.536433
,25.173717,98.24003
,25.051009,98.532328
,25.151513,98.505627
,24.919795,98.366696
,25.308593,98.282347
,25.022277,98.49045
,25.28107,98.299116
,25.082377,98.473167
,24.987375,98.658666
,25.18888,98.48327
,25.06,98.7014
,25.376673,98.618263
,24.967365,98.395558
,25.307665,98.602518
,25.345335,98.661404
,25.050123,98.508093
,25.475309,98.633645
,25.121838,98.543042
,25.02203,98.49296
,25.15274,98.48492
,25.206381,98.536713
,25.034571,98.527407
,25.079745,98.583234
,25.02966,98.47934
,25.2886,98.4718
,25.457584,98.257315
,24.708526,98.574526
,25.2284,98.6026
,25.275149,98.481463
,25.3208,98.2795
,24.893163,98.582883
,25.315984,98.480088
,24.951943,98.670214
,24.699604,98.569821
,24.708526,98.574526
,25.05807,98.519723
,25.020617,98.490002
,24.980327,98.506965
,24.667232,98.670598
,24.667232,98.670598
,24.826695,99.600552
,24.85184,99.613188
,24.824929,99.639253
,24.824929,99.639253
,24.824929,99.639253
,24.872391,99.424825
,24.872391,99.424825
,24.847779,99.432008
,24.796668,99.394239
,24.796668,99.394239
,24.797459,99.442229
,24.769929,99.42629
,24.528741,99.335029
,24.542716,99.347051
,24.542716,99.347051
,24.560342,99.367043
,24.47157,99.336868
,24.47157,99.336868
,24.47157,99.336868
,24.439365,99.329546
,24.439365,99.329546
,27.3346,103.7166
,27.3346,103.7166
,27.3346,103.7166
,27.3346,103.7166
,26.684228,100.750795
,26.686116,100.74752
,26.00471,100.584632
,26.304415,100.625636
,26.00471,100.584632
,26.852632,100.62062
,26.852632,100.62062
,26.55281,100.849345
,26.620664,100.829322
,27.079734,100.674305
,26.608073,100.990762
,27.757098,100.66243
,27.282201,100.85195
,27.757098,100.66243
,27.782607,100.67461
,27.282201,100.85195
,27.2767,100.858
,27.437295,100.508149
,27.3057,100.829017
,23.431894,101.692461
,23.423406,101.684198
,23.13292,101.850326
,23.027319,101.790895
,23.358306,101.80254
,23.353183,101.528916
,23.353183,101.528916
,23.353183,101.528916
,23.342794,101.450917
,23.298505,101.51789
,23.589668,101.292145
,23.589972,101.364962
,23.573809,101.301348
,23.573809,101.301348
,23.695851,101.346654
,23.334553,101.611777
,23.437091,101.521073
,23.437091,101.521073
,23.437091,101.521073
,23.492829,101.574458
,23.381671,101.639431
,23.476074,101.603143
,23.06388,101.841273
,23.711057,101.525185
,23.069246,101.645018
,23.10991,101.569252
,23.10991,101.569252
,23.131016,101.534358
,23.131016,101.534358
,23.210512,101.536406
,23.210512,101.536406
,23.137818,101.411196
,23.279851,101.662168
,23.14854,101.678613
,23.194259,101.724239
,23.187013,101.663115
,23.305081,101.69873
,23.221365,101.743386
,23.221365,101.743386
,23.27689,101.652767
,23.23239,101.691267
,23.15257,101.711667
,23.095067,101.735821
,23.095067,101.735821
,23.161665,101.770229
,23.568488,101.547309
,23.584998,101.451108
,23.577415,101.579946
,23.572811,101.58031
,23.523757,101.460224
,23.529901,101.55459
,23.529901,101.55459
,23.54191,101.487359
,23.54191,101.487359
,23.342254,101.314581
,22.968172,101.693818
,23.161665,101.770229
,23.167725,101.379447
,23.242737,101.512922
,23.291159,101.391645
,23.310986,101.571786
,23.428087,101.45342
,23.562503,101.404408
,23.18914,101.501074
,23.488986,101.402508
,23.488986,101.402508
,23.508863,101.310026
,23.508863,101.310026
,23.469194,101.325817
,23.469194,101.325817
,23.454927,101.346254
,23.408439,101.419849
,23.488986,101.402508
,22.968172,101.693818
,23.488986,101.402508
,22.9193,100.395
,22.9193,100.395
,23.705954,101.156999
,23.917643,100.093196
,23.548587,100.121339
,23.542628,100.121004
,23.636546,100.10128
,24.042604,100.020844
,23.915526,100.106066
,23.897638,100.083783
,23.897638,100.083783
,23.895161,100.082553
,23.880783,100.082684
,23.887889,100.087653
,23.895161,100.082553
,23.948497,100.036612
,23.926991,100.036586
,23.782109,100.004558
,23.902233,100.086117
,23.895161,100.082553
,23.756506,100.02473
,23.71418,100.048927
,23.876528,100.085975
,23.895161,100.082553
,24.590106,99.914528
,24.590106,99.914528
,24.375118,99.655156
,24.375282,99.667145
,24.528323,99.997819
,24.590451,99.896607
,24.480729,100.089745
,24.635505,100.193401
,24.590106,99.914528
,23.640528,99.889742
,25.236942,101.14655
,25.179768,101.297284
,25.155468,101.287644
,25.236942,101.14655
,25.193398,101.270034
,25.192207,101.273634
,25.101305,101.132904
,25.173429,101.213132
,25.25808,101.267621
,25.19428,101.27551
,25.15403,101.33079
,25.157818,101.321431
,25.019825,100.851526
,24.950564,100.891038
,25.033,100.8235
,24.966341,100.774238
,24.999237,100.811825
,24.999237,100.811825
,25.132864,100.822938
,25.132864,100.822938
,25.132864,100.822938
,25.587321,101.202668
,25.511901,101.23893
,25.540952,101.218107
,25.403703,101.155377
,25.504336,101.241559
,25.338819,101.114486
,25.951596,101.992085
,25.985163,102.02944
,25.889294,101.937896
,25.952486,101.885577
,25.975768,101.926383
,25.961245,101.917569
,25.988311,102.035536
,25.908155,101.936656
,25.957938,102.058652
,25.954492,102.019082
,25.745629,101.835499
,25.704553,101.874468
,25.80472,101.845338
,25.501796,101.926982
,26.012472,102.037787
,25.455093,101.974293
,25.429984,101.906154
,25.385516,101.979433
,25.621268,101.897761
,25.635484,101.827505
,25.491746,101.987439
,25.640141,101.820532
,25.621268,101.897761
,25.546754,101.950929
,25.545319,101.924034
,26.082349,101.919158
,26.0471,102.0135
,26.074288,102.045053
,26.075317,102.027391
,26.063609,101.985524
,26.042177,102.047344
,26.039923,102.053545
,26.039923,102.053545
,26.003568,102.036022
,26.022662,102.01005
,25.860325,101.921955
,25.768935,101.743055
,25.673327,101.870027
,25.530389,102.404338
,25.5168,102.395312
,25.514595,102.417781
,25.522048,102.370013
,25.467433,102.360439
,25.459413,102.339451
,25.467433,102.360439
,25.649081,102.288567
,25.60404,102.19184
,25.52349,102.14875
,25.718271,102.073014
,25.960285,102.212513
,26.096875,102.256618
,25.522404,102.294535
,25.52773,102.4062
,25.467433,102.360439
,25.498488,102.322764
,25.705959,102.323293
,25.649081,102.288567
,25.649081,102.288567
,25.424533,102.404583
,25.682174,102.308132
,25.669869,102.283405
,25.651927,102.050475
,25.770567,102.035642
,25.589632,102.026991
,25.611184,102.265689
,25.94411,102.239468
,25.955522,102.191682
,25.777777,102.106221
,25.999336,102.172568
,25.999336,102.172568
,25.9915,102.162744
,25.899387,102.160211
,25.642273,102.276587
,25.56571,102.206895
,25.883853,102.290129
,25.901956,102.309017
,25.994464,102.271267
,25.794755,102.225889
,25.768763,102.203485
,25.794755,102.225889
,25.817327,102.166841
,25.819029,102.191757
,25.455503,102.166319
,25.52349,102.14875
,25.503003,102.201936
,25.52349,102.14875
,25.651108,102.13076
,25.651108,102.13076
,25.651108,102.13076
,26.047837,102.274758
,26.096875,102.256618
,26.072766,102.181018
,25.867853,101.986683
,25.867853,101.986683
,25.867853,101.986683
,25.902905,102.083974
,25.902905,102.083974
,25.954047,102.121142
,25.898454,102.059865
,25.859151,102.132237
,25.816228,102.11627
,23.365615,103.388084
,23.365615,103.388084
,23.323474,103.434662
,23.365615,103.388084
,23.323474,103.434662
,23.45246,103.649833
,23.3754,103.4346
,23.367054,103.402471
,23.738259,103.768155
,23.730503,104.527324
,23.605726,104.337171
,23.710442,103.943801
,23.737479,103.775349
,23.7371,103.7571
,23.730658,103.768399
,23.7371,103.7571
,23.74376,104.52642
,23.732131,103.952643
,23.761099,103.736985
,23.755713,104.585161
,23.7454,103.769
,23.710442,103.943801
,23.761099,103.736985
,23.540318,103.638109
,23.607033,104.338775
,23.710442,103.943801
,23.7371,103.7571
,23.991976,104.66054
,24.04611,105.06731
,24.046481,105.055257
,21.416108,101.67522
,25.942504,100.397722
,25.942504,100.397722
,25.942504,100.397722
,25.944957,100.397306
,25.9424,100.3978
,25.942504,100.397722
,25.942504,100.397722
,25.9424,100.3978
,25.942504,100.397722
,24.980293,100.726843
,26.257948,99.645367
,26.478384,99.802117
,24.033244,97.897511
,24.465363,97.894455
,24.246456,97.876947
,24.287296,97.838044
,24.287296,97.838044
,27.740734,98.665818
,27.740891,98.665803
,27.740891,98.665803
,22.174785,99.197369
,22.174785,99.197369
,22.174785,99.197369
,22.174785,99.197369
,22.174785,99.197369
,22.174785,99.197369
,22.174785,99.197369
,22.174785,99.197369
